rounds,key_mode,key_hex,num_keys,seed_hex,fixed_input_difference_hex,fixed_input_difference_weight,rank,output_mask_hex,metric_name,metric_pow2,abs_metric_pow2
11,random_keys,,5,0x0000000000001234,0x00001008,2,5,0xfab59f49,rms,2^(-13.8277),2^(-13.8277)
11,random_keys,,5,0x0000000000001234,0x00002008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00002008,2,2,0xb12683e0,rms,2^(-13.7680),2^(-13.7680)
11,random_keys,,5,0x0000000000001234,0x00002008,2,3,0x0fcc468d,rms,2^(-13.8030),2^(-13.8030)
11,random_keys,,5,0x0000000000001234,0x00002008,2,4,0x750ed476,rms,2^(-13.8233),2^(-13.8233)
11,random_keys,,5,0x0000000000001234,0x00002008,2,5,0x73623e12,rms,2^(-13.8257),2^(-13.8257)
11,random_keys,,5,0x0000000000001234,0x00004008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00004008,2,2,0x6dcdd2ee,rms,2^(-13.7780),2^(-13.7780)
11,random_keys,,5,0x0000000000001234,0x00004008,2,3,0x98e6c7f9,rms,2^(-13.7904),2^(-13.7904)
11,random_keys,,5,0x0000000000001234,0x00004008,2,4,0x80c4da68,rms,2^(-13.7986),2^(-13.7986)
11,random_keys,,5,0x0000000000001234,0x00004008,2,5,0x54dd2d97,rms,2^(-13.8048),2^(-13.8048)
11,random_keys,,5,0x0000000000001234,0x00008008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00008008,2,2,0x6a12b05b,rms,2^(-13.7453),2^(-13.7453)
11,random_keys,,5,0x0000000000001234,0x00008008,2,3,0xf45bd5df,rms,2^(-13.8050),2^(-13.8050)
11,random_keys,,5,0x0000000000001234,0x00008008,2,4,0xc2214c1b,rms,2^(-13.8110),2^(-13.8110)
11,random_keys,,5,0x0000000000001234,0x00008008,2,5,0xbf9f99d5,rms,2^(-13.8174),2^(-13.8174)
11,random_keys,,5,0x0000000000001234,0x00010008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00010008,2,2,0xdd7b181f,rms,2^(-13.7375),2^(-13.7375)
11,random_keys,,5,0x0000000000001234,0x00010008,2,3,0x0fd1db6c,rms,2^(-13.7815),2^(-13.7815)
11,random_keys,,5,0x0000000000001234,0x00010008,2,4,0x28a13001,rms,2^(-13.8131),2^(-13.8131)
11,random_keys,,5,0x0000000000001234,0x00010008,2,5,0xdb65a22e,rms,2^(-13.8213),2^(-13.8213)
11,random_keys,,5,0x0000000000001234,0x00020008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00020008,2,2,0x290254ec,rms,2^(-13.7268),2^(-13.7268)
11,random_keys,,5,0x0000000000001234,0x00020008,2,3,0xaaf57ebb,rms,2^(-13.7709),2^(-13.7709)
11,random_keys,,5,0x0000000000001234,0x00020008,2,4,0x38157e4f,rms,2^(-13.7958),2^(-13.7958)
11,random_keys,,5,0x0000000000001234,0x00020008,2,5,0x401ee780,rms,2^(-13.7990),2^(-13.7990)
11,random_keys,,5,0x0000000000001234,0x00040008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00040008,2,2,0x841c295c,rms,2^(-13.8185),2^(-13.8185)
11,random_keys,,5,0x0000000000001234,0x00040008,2,3,0xe6c68306,rms,2^(-13.8267),2^(-13.8267)
11,random_keys,,5,0x0000000000001234,0x00040008,2,4,0x9d9112a0,rms,2^(-13.8311),2^(-13.8311)
11,random_keys,,5,0x0000000000001234,0x00040008,2,5,0x2d7173e8,rms,2^(-13.8347),2^(-13.8347)
11,random_keys,,5,0x0000000000001234,0x00080008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00080008,2,2,0xb04621ac,rms,2^(-13.7772),2^(-13.7772)
11,random_keys,,5,0x0000000000001234,0x00080008,2,3,0xe0c1a3ab,rms,2^(-13.8031),2^(-13.8031)
11,random_keys,,5,0x0000000000001234,0x00080008,2,4,0xcc0bf8b9,rms,2^(-13.8155),2^(-13.8155)
11,random_keys,,5,0x0000000000001234,0x00080008,2,5,0x6bd29b67,rms,2^(-13.8404),2^(-13.8404)
11,random_keys,,5,0x0000000000001234,0x00100008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00100008,2,2,0x0b98d7ef,rms,2^(-13.7908),2^(-13.7908)
11,random_keys,,5,0x0000000000001234,0x00100008,2,3,0x7a293cb9,rms,2^(-13.8283),2^(-13.8283)
11,random_keys,,5,0x0000000000001234,0x00100008,2,4,0x76e83630,rms,2^(-13.8458),2^(-13.8458)
11,random_keys,,5,0x0000000000001234,0x00100008,2,5,0x78981b75,rms,2^(-13.8554),2^(-13.8554)
11,random_keys,,5,0x0000000000001234,0x00200008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00200008,2,2,0x15bae99a,rms,2^(-13.8353),2^(-13.8353)
11,random_keys,,5,0x0000000000001234,0x00200008,2,3,0xddec99b6,rms,2^(-13.8357),2^(-13.8357)
11,random_keys,,5,0x0000000000001234,0x00200008,2,4,0xb4093ab3,rms,2^(-13.8371),2^(-13.8371)
11,random_keys,,5,0x0000000000001234,0x00200008,2,5,0xa1395667,rms,2^(-13.8376),2^(-13.8376)
11,random_keys,,5,0x0000000000001234,0x00400008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00400008,2,2,0xd9a83f5b,rms,2^(-13.8070),2^(-13.8070)
11,random_keys,,5,0x0000000000001234,0x00400008,2,3,0x0c055e5e,rms,2^(-13.8143),2^(-13.8143)
11,random_keys,,5,0x0000000000001234,0x00400008,2,4,0xd4629cd8,rms,2^(-13.8162),2^(-13.8162)
11,random_keys,,5,0x0000000000001234,0x00400008,2,5,0x3758fccf,rms,2^(-13.8325),2^(-13.8325)
11,random_keys,,5,0x0000000000001234,0x00800008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00800008,2,2,0x47e12df0,rms,2^(-13.8012),2^(-13.8012)
11,random_keys,,5,0x0000000000001234,0x00800008,2,3,0xffc14bb9,rms,2^(-13.8043),2^(-13.8043)
11,random_keys,,5,0x0000000000001234,0x00800008,2,4,0x1e0f9eb7,rms,2^(-13.8079),2^(-13.8079)
11,random_keys,,5,0x0000000000001234,0x00800008,2,5,0xf4a7b92f,rms,2^(-13.8153),2^(-13.8153)
11,random_keys,,5,0x0000000000001234,0x01000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x01000008,2,2,0x87e6f358,rms,2^(-13.7846),2^(-13.7846)
11,random_keys,,5,0x0000000000001234,0x01000008,2,3,0x1a93257b,rms,2^(-13.8083),2^(-13.8083)
11,random_keys,,5,0x0000000000001234,0x01000008,2,4,0x9ad4f612,rms,2^(-13.8123),2^(-13.8123)
11,random_keys,,5,0x0000000000001234,0x01000008,2,5,0x8518d26b,rms,2^(-13.8308),2^(-13.8308)
11,random_keys,,5,0x0000000000001234,0x02000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x02000008,2,2,0x94ea4e25,rms,2^(-13.7974),2^(-13.7974)
11,random_keys,,5,0x0000000000001234,0x02000008,2,3,0xf8c96f2f,rms,2^(-13.8233),2^(-13.8233)
11,random_keys,,5,0x0000000000001234,0x02000008,2,4,0x9eecd5d3,rms,2^(-13.8401),2^(-13.8401)
11,random_keys,,5,0x0000000000001234,0x02000008,2,5,0x722578b0,rms,2^(-13.8447),2^(-13.8447)
11,random_keys,,5,0x0000000000001234,0x04000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x04000008,2,2,0xa9e0f991,rms,2^(-13.7922),2^(-13.7922)
11,random_keys,,5,0x0000000000001234,0x04000008,2,3,0x7e82cc05,rms,2^(-13.7946),2^(-13.7946)
11,random_keys,,5,0x0000000000001234,0x04000008,2,4,0x375695f4,rms,2^(-13.7946),2^(-13.7946)
11,random_keys,,5,0x0000000000001234,0x04000008,2,5,0xacd7e917,rms,2^(-13.8005),2^(-13.8005)
11,random_keys,,5,0x0000000000001234,0x08000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x08000008,2,2,0xc6418655,rms,2^(-13.7752),2^(-13.7752)
11,random_keys,,5,0x0000000000001234,0x08000008,2,3,0x7931f500,rms,2^(-13.7983),2^(-13.7983)
11,random_keys,,5,0x0000000000001234,0x08000008,2,4,0xd9929713,rms,2^(-13.7988),2^(-13.7988)
11,random_keys,,5,0x0000000000001234,0x08000008,2,5,0xf5ee7ee5,rms,2^(-13.8150),2^(-13.8150)
11,random_keys,,5,0x0000000000001234,0x10000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x10000008,2,2,0xbf083479,rms,2^(-13.7531),2^(-13.7531)
11,random_keys,,5,0x0000000000001234,0x10000008,2,3,0x49bce32b,rms,2^(-13.8004),2^(-13.8004)
11,random_keys,,5,0x0000000000001234,0x10000008,2,4,0x804e2dbd,rms,2^(-13.8144),2^(-13.8144)
11,random_keys,,5,0x0000000000001234,0x10000008,2,5,0xbe003d96,rms,2^(-13.8147),2^(-13.8147)
11,random_keys,,5,0x0000000000001234,0x20000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x20000008,2,2,0xea13ee93,rms,2^(-13.7585),2^(-13.7585)
11,random_keys,,5,0x0000000000001234,0x20000008,2,3,0x16e43719,rms,2^(-13.7918),2^(-13.7918)
11,random_keys,,5,0x0000000000001234,0x20000008,2,4,0xaee69188,rms,2^(-13.8250),2^(-13.8250)
11,random_keys,,5,0x0000000000001234,0x20000008,2,5,0xe9958be7,rms,2^(-13.8252),2^(-13.8252)
11,random_keys,,5,0x0000000000001234,0x40000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x40000008,2,2,0x19f981c0,rms,2^(-13.7393),2^(-13.7393)
11,random_keys,,5,0x0000000000001234,0x40000008,2,3,0xf17604e1,rms,2^(-13.7559),2^(-13.7559)
11,random_keys,,5,0x0000000000001234,0x40000008,2,4,0xca993f56,rms,2^(-13.7918),2^(-13.7918)
11,random_keys,,5,0x0000000000001234,0x40000008,2,5,0x774d9383,rms,2^(-13.8134),2^(-13.8134)
11,random_keys,,5,0x0000000000001234,0x80000008,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x80000008,2,2,0x822f10f9,rms,2^(-13.7588),2^(-13.7588)
11,random_keys,,5,0x0000000000001234,0x80000008,2,3,0x166a6a94,rms,2^(-13.8182),2^(-13.8182)
11,random_keys,,5,0x0000000000001234,0x80000008,2,4,0x22eb5989,rms,2^(-13.8244),2^(-13.8244)
11,random_keys,,5,0x0000000000001234,0x80000008,2,5,0x22c9ac8b,rms,2^(-13.8341),2^(-13.8341)
11,random_keys,,5,0x0000000000001234,0x00000030,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000030,2,2,0x4f3756d3,rms,2^(-13.8127),2^(-13.8127)
11,random_keys,,5,0x0000000000001234,0x00000030,2,3,0xfbd8f8f5,rms,2^(-13.8185),2^(-13.8185)
11,random_keys,,5,0x0000000000001234,0x00000030,2,4,0xaf72c8e5,rms,2^(-13.8261),2^(-13.8261)
11,random_keys,,5,0x0000000000001234,0x00000030,2,5,0x313f4588,rms,2^(-13.8353),2^(-13.8353)
11,random_keys,,5,0x0000000000001234,0x00000050,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000050,2,2,0x5e0fb4df,rms,2^(-13.8158),2^(-13.8158)
11,random_keys,,5,0x0000000000001234,0x00000050,2,3,0xd215e71c,rms,2^(-13.8237),2^(-13.8237)
11,random_keys,,5,0x0000000000001234,0x00000050,2,4,0x823a955b,rms,2^(-13.8314),2^(-13.8314)
11,random_keys,,5,0x0000000000001234,0x00000050,2,5,0x50d92fa7,rms,2^(-13.8572),2^(-13.8572)
11,random_keys,,5,0x0000000000001234,0x00000090,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000090,2,2,0xee3f67a7,rms,2^(-13.7530),2^(-13.7530)
11,random_keys,,5,0x0000000000001234,0x00000090,2,3,0xa6b84e30,rms,2^(-13.7558),2^(-13.7558)
11,random_keys,,5,0x0000000000001234,0x00000090,2,4,0x8c43db2f,rms,2^(-13.7680),2^(-13.7680)
11,random_keys,,5,0x0000000000001234,0x00000090,2,5,0xcf840335,rms,2^(-13.7830),2^(-13.7830)
11,random_keys,,5,0x0000000000001234,0x00000110,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000110,2,2,0x1df7b638,rms,2^(-13.8365),2^(-13.8365)
11,random_keys,,5,0x0000000000001234,0x00000110,2,3,0xccf121e3,rms,2^(-13.8373),2^(-13.8373)
11,random_keys,,5,0x0000000000001234,0x00000110,2,4,0x0a610a84,rms,2^(-13.8523),2^(-13.8523)
11,random_keys,,5,0x0000000000001234,0x00000110,2,5,0xe37df470,rms,2^(-13.8578),2^(-13.8578)
11,random_keys,,5,0x0000000000001234,0x00000210,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000210,2,2,0x3198ae53,rms,2^(-13.7981),2^(-13.7981)
11,random_keys,,5,0x0000000000001234,0x00000210,2,3,0x23ffadeb,rms,2^(-13.8078),2^(-13.8078)
11,random_keys,,5,0x0000000000001234,0x00000210,2,4,0x377e144a,rms,2^(-13.8140),2^(-13.8140)
11,random_keys,,5,0x0000000000001234,0x00000210,2,5,0x82ec5827,rms,2^(-13.8223),2^(-13.8223)
11,random_keys,,5,0x0000000000001234,0x00000410,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000410,2,2,0xdfdfce51,rms,2^(-13.7009),2^(-13.7009)
11,random_keys,,5,0x0000000000001234,0x00000410,2,3,0xb550cf33,rms,2^(-13.7983),2^(-13.7983)
11,random_keys,,5,0x0000000000001234,0x00000410,2,4,0x9841a63a,rms,2^(-13.8115),2^(-13.8115)
11,random_keys,,5,0x0000000000001234,0x00000410,2,5,0x360a87d8,rms,2^(-13.8274),2^(-13.8274)
11,random_keys,,5,0x0000000000001234,0x00000810,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000810,2,2,0x7a50fc28,rms,2^(-13.7918),2^(-13.7918)
11,random_keys,,5,0x0000000000001234,0x00000810,2,3,0x8a5afc52,rms,2^(-13.8014),2^(-13.8014)
11,random_keys,,5,0x0000000000001234,0x00000810,2,4,0x62d31898,rms,2^(-13.8040),2^(-13.8040)
11,random_keys,,5,0x0000000000001234,0x00000810,2,5,0xd4e16837,rms,2^(-13.8147),2^(-13.8147)
11,random_keys,,5,0x0000000000001234,0x00001010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00001010,2,2,0x0dfeb1ef,rms,2^(-13.7528),2^(-13.7528)
11,random_keys,,5,0x0000000000001234,0x00001010,2,3,0xf49afd5d,rms,2^(-13.8002),2^(-13.8002)
11,random_keys,,5,0x0000000000001234,0x00001010,2,4,0xa6c27ad4,rms,2^(-13.8085),2^(-13.8085)
11,random_keys,,5,0x0000000000001234,0x00001010,2,5,0x72f6c4cc,rms,2^(-13.8155),2^(-13.8155)
11,random_keys,,5,0x0000000000001234,0x00002010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00002010,2,2,0x0112e60c,rms,2^(-13.7910),2^(-13.7910)
11,random_keys,,5,0x0000000000001234,0x00002010,2,3,0x6662e719,rms,2^(-13.8082),2^(-13.8082)
11,random_keys,,5,0x0000000000001234,0x00002010,2,4,0xe3564580,rms,2^(-13.8443),2^(-13.8443)
11,random_keys,,5,0x0000000000001234,0x00002010,2,5,0x0849220f,rms,2^(-13.8484),2^(-13.8484)
11,random_keys,,5,0x0000000000001234,0x00004010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00004010,2,2,0x7964c9d1,rms,2^(-13.7597),2^(-13.7597)
11,random_keys,,5,0x0000000000001234,0x00004010,2,3,0xb01f8159,rms,2^(-13.7918),2^(-13.7918)
11,random_keys,,5,0x0000000000001234,0x00004010,2,4,0x2ae94a35,rms,2^(-13.8057),2^(-13.8057)
11,random_keys,,5,0x0000000000001234,0x00004010,2,5,0xb7b6b0a2,rms,2^(-13.8302),2^(-13.8302)
11,random_keys,,5,0x0000000000001234,0x00008010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00008010,2,2,0xaede1a72,rms,2^(-13.7711),2^(-13.7711)
11,random_keys,,5,0x0000000000001234,0x00008010,2,3,0xa9531c7f,rms,2^(-13.7714),2^(-13.7714)
11,random_keys,,5,0x0000000000001234,0x00008010,2,4,0x20c4a19b,rms,2^(-13.7750),2^(-13.7750)
11,random_keys,,5,0x0000000000001234,0x00008010,2,5,0xb1d3d311,rms,2^(-13.7986),2^(-13.7986)
11,random_keys,,5,0x0000000000001234,0x00010010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00010010,2,2,0x75737fb8,rms,2^(-13.7422),2^(-13.7422)
11,random_keys,,5,0x0000000000001234,0x00010010,2,3,0x34dbcec3,rms,2^(-13.7823),2^(-13.7823)
11,random_keys,,5,0x0000000000001234,0x00010010,2,4,0xd6f5f13a,rms,2^(-13.8020),2^(-13.8020)
11,random_keys,,5,0x0000000000001234,0x00010010,2,5,0x787b22ba,rms,2^(-13.8171),2^(-13.8171)
11,random_keys,,5,0x0000000000001234,0x00020010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00020010,2,2,0xdc2be8d4,rms,2^(-13.7825),2^(-13.7825)
11,random_keys,,5,0x0000000000001234,0x00020010,2,3,0xb9ddcf11,rms,2^(-13.8030),2^(-13.8030)
11,random_keys,,5,0x0000000000001234,0x00020010,2,4,0xddd0fca0,rms,2^(-13.8168),2^(-13.8168)
11,random_keys,,5,0x0000000000001234,0x00020010,2,5,0x68f4b54a,rms,2^(-13.8214),2^(-13.8214)
11,random_keys,,5,0x0000000000001234,0x00040010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00040010,2,2,0x31a063cb,rms,2^(-13.8129),2^(-13.8129)
11,random_keys,,5,0x0000000000001234,0x00040010,2,3,0x914dbf98,rms,2^(-13.8286),2^(-13.8286)
11,random_keys,,5,0x0000000000001234,0x00040010,2,4,0x5c5a24b9,rms,2^(-13.8297),2^(-13.8297)
11,random_keys,,5,0x0000000000001234,0x00040010,2,5,0xb0cb71a7,rms,2^(-13.8316),2^(-13.8316)
11,random_keys,,5,0x0000000000001234,0x00080010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00080010,2,2,0xd65d7c6d,rms,2^(-13.7690),2^(-13.7690)
11,random_keys,,5,0x0000000000001234,0x00080010,2,3,0x8653157e,rms,2^(-13.8011),2^(-13.8011)
11,random_keys,,5,0x0000000000001234,0x00080010,2,4,0x1859ed87,rms,2^(-13.8071),2^(-13.8071)
11,random_keys,,5,0x0000000000001234,0x00080010,2,5,0x8f24142d,rms,2^(-13.8328),2^(-13.8328)
11,random_keys,,5,0x0000000000001234,0x00100010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00100010,2,2,0x9b9cc38c,rms,2^(-13.7945),2^(-13.7945)
11,random_keys,,5,0x0000000000001234,0x00100010,2,3,0xe0cb4b0f,rms,2^(-13.7974),2^(-13.7974)
11,random_keys,,5,0x0000000000001234,0x00100010,2,4,0xc5df6297,rms,2^(-13.8092),2^(-13.8092)
11,random_keys,,5,0x0000000000001234,0x00100010,2,5,0x56abea2b,rms,2^(-13.8102),2^(-13.8102)
11,random_keys,,5,0x0000000000001234,0x00200010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00200010,2,2,0x8c881c6f,rms,2^(-13.7459),2^(-13.7459)
11,random_keys,,5,0x0000000000001234,0x00200010,2,3,0xc947f397,rms,2^(-13.7920),2^(-13.7920)
11,random_keys,,5,0x0000000000001234,0x00200010,2,4,0xe9a231dd,rms,2^(-13.8021),2^(-13.8021)
11,random_keys,,5,0x0000000000001234,0x00200010,2,5,0xa4821ee8,rms,2^(-13.8312),2^(-13.8312)
11,random_keys,,5,0x0000000000001234,0x00400010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00400010,2,2,0x3932cb41,rms,2^(-13.7868),2^(-13.7868)
11,random_keys,,5,0x0000000000001234,0x00400010,2,3,0x999fae4a,rms,2^(-13.8129),2^(-13.8129)
11,random_keys,,5,0x0000000000001234,0x00400010,2,4,0x06dfd777,rms,2^(-13.8257),2^(-13.8257)
11,random_keys,,5,0x0000000000001234,0x00400010,2,5,0xe866187a,rms,2^(-13.8261),2^(-13.8261)
11,random_keys,,5,0x0000000000001234,0x00800010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00800010,2,2,0xe890b061,rms,2^(-13.7400),2^(-13.7400)
11,random_keys,,5,0x0000000000001234,0x00800010,2,3,0xcfa9f3d4,rms,2^(-13.7762),2^(-13.7762)
11,random_keys,,5,0x0000000000001234,0x00800010,2,4,0xd7974eb5,rms,2^(-13.8031),2^(-13.8031)
11,random_keys,,5,0x0000000000001234,0x00800010,2,5,0x2548d8d0,rms,2^(-13.8082),2^(-13.8082)
11,random_keys,,5,0x0000000000001234,0x01000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x01000010,2,2,0xe771fa19,rms,2^(-13.7418),2^(-13.7418)
11,random_keys,,5,0x0000000000001234,0x01000010,2,3,0x5a64da49,rms,2^(-13.7722),2^(-13.7722)
11,random_keys,,5,0x0000000000001234,0x01000010,2,4,0x38174698,rms,2^(-13.7777),2^(-13.7777)
11,random_keys,,5,0x0000000000001234,0x01000010,2,5,0xc4cbaae0,rms,2^(-13.8067),2^(-13.8067)
11,random_keys,,5,0x0000000000001234,0x02000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x02000010,2,2,0xd08df53e,rms,2^(-13.6909),2^(-13.6909)
11,random_keys,,5,0x0000000000001234,0x02000010,2,3,0x22b45260,rms,2^(-13.7346),2^(-13.7346)
11,random_keys,,5,0x0000000000001234,0x02000010,2,4,0x0bd4a720,rms,2^(-13.7976),2^(-13.7976)
11,random_keys,,5,0x0000000000001234,0x02000010,2,5,0x8e3fe708,rms,2^(-13.7980),2^(-13.7980)
11,random_keys,,5,0x0000000000001234,0x04000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x04000010,2,2,0xc9763d60,rms,2^(-13.7734),2^(-13.7734)
11,random_keys,,5,0x0000000000001234,0x04000010,2,3,0x03e32687,rms,2^(-13.7981),2^(-13.7981)
11,random_keys,,5,0x0000000000001234,0x04000010,2,4,0x55f7fcd5,rms,2^(-13.8073),2^(-13.8073)
11,random_keys,,5,0x0000000000001234,0x04000010,2,5,0xcef13b30,rms,2^(-13.8170),2^(-13.8170)
11,random_keys,,5,0x0000000000001234,0x08000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x08000010,2,2,0xec269483,rms,2^(-13.7672),2^(-13.7672)
11,random_keys,,5,0x0000000000001234,0x08000010,2,3,0x6e777801,rms,2^(-13.7759),2^(-13.7759)
11,random_keys,,5,0x0000000000001234,0x08000010,2,4,0x66b99428,rms,2^(-13.8263),2^(-13.8263)
11,random_keys,,5,0x0000000000001234,0x08000010,2,5,0xaf73e9fc,rms,2^(-13.8379),2^(-13.8379)
11,random_keys,,5,0x0000000000001234,0x10000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x10000010,2,2,0xfb66458e,rms,2^(-13.7528),2^(-13.7528)
11,random_keys,,5,0x0000000000001234,0x10000010,2,3,0xa926401b,rms,2^(-13.8108),2^(-13.8108)
11,random_keys,,5,0x0000000000001234,0x10000010,2,4,0xd54445a6,rms,2^(-13.8280),2^(-13.8280)
11,random_keys,,5,0x0000000000001234,0x10000010,2,5,0x957e0bb1,rms,2^(-13.8344),2^(-13.8344)
11,random_keys,,5,0x0000000000001234,0x20000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x20000010,2,2,0x21a110bc,rms,2^(-13.8190),2^(-13.8190)
11,random_keys,,5,0x0000000000001234,0x20000010,2,3,0x863f4823,rms,2^(-13.8323),2^(-13.8323)
11,random_keys,,5,0x0000000000001234,0x20000010,2,4,0x9145a95a,rms,2^(-13.8386),2^(-13.8386)
11,random_keys,,5,0x0000000000001234,0x20000010,2,5,0xd9950b9c,rms,2^(-13.8478),2^(-13.8478)
11,random_keys,,5,0x0000000000001234,0x40000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x40000010,2,2,0x8ea2a4c7,rms,2^(-13.7816),2^(-13.7816)
11,random_keys,,5,0x0000000000001234,0x40000010,2,3,0x3f3379f7,rms,2^(-13.7894),2^(-13.7894)
11,random_keys,,5,0x0000000000001234,0x40000010,2,4,0x7c366241,rms,2^(-13.7986),2^(-13.7986)
11,random_keys,,5,0x0000000000001234,0x40000010,2,5,0xdf1271d1,rms,2^(-13.8001),2^(-13.8001)
11,random_keys,,5,0x0000000000001234,0x80000010,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x80000010,2,2,0x1b29ac0e,rms,2^(-13.7508),2^(-13.7508)
11,random_keys,,5,0x0000000000001234,0x80000010,2,3,0xe1d51a34,rms,2^(-13.8247),2^(-13.8247)
11,random_keys,,5,0x0000000000001234,0x80000010,2,4,0x8354c192,rms,2^(-13.8267),2^(-13.8267)
11,random_keys,,5,0x0000000000001234,0x80000010,2,5,0xc8608e93,rms,2^(-13.8349),2^(-13.8349)
11,random_keys,,5,0x0000000000001234,0x00000060,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
11,random_keys,,5,0x0000000000001234,0x00000060,2,2,0xc1d001b5,rms,2^(-13.7744),2^(-13.7744)
11,random_keys,,5,0x0000000000001234,0x00000060,2,3,0xf17b5887,rms,2^(-13.7845),2^(-13.7845)
11,random_keys,,5,0x0000000000001234,0x00000060,2,4,0xcb14a956,rms,2^(-13.7847),2^(-13.7847)
11,random_keys,,5,0x0000000000001234,0x00000060,2,5,0xb29caa7f,rms,2^(-13.8038),2^(-13.8038)
11,random_keys,,5,0x0000000000001234,0x000000a0,2,1,0x00000000,rms,2^(0.0000),2^(0.0000)
